,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
76,Residential Plot,PKR55 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
77,Residential Plot,PKR36 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
78,Residential Plot,PKR15 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
79,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
80,Residential Plot,PKR29 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
81,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
82,Residential Plot,PKR1.65 Crore,"New Lahore City, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply",,,
83,Residential Plot,PKR33 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply",,,
84,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
85,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
86,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
87,Residential Plot,PKR36 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
88,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
89,Residential Plot,PKR35 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
90,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
91,Residential Plot,PKR36 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
92,Commercial Plot,PKR2 Crore,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
93,Residential Plot,PKR21 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
94,Residential Plot,PKR20 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
95,Residential Plot,PKR36 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
96,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
97,Residential Plot,PKR23 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
98,Residential Plot,PKR20 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
99,Residential Plot,PKR40 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
100,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",PKR9 Lakh,PKR75 Thousand,15 Months
101,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",PKR6 Lakh,PKR56.25 Thousand,15 Months
102,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
103,Commercial Plot,PKR1.15 Crore,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
104,Residential Plot,PKR42.5 Lakh,"New Lahore City, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
105,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
106,Residential Plot,PKR22 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
107,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
108,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
109,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
110,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,6.5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
111,Residential Plot,PKR15 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
112,Residential Plot,PKR35 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
113,Residential Plot,PKR34 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
114,Residential Plot,PKR60 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
115,Residential Plot,PKR78 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,21 hours ago,,,,
116,Plot File,PKR26 Thousand,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
117,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,7 Marla,For Sale,-,2 days ago,,,,
118,Residential Plot,PKR32 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
119,Residential Plot,PKR34 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
120,Residential Plot,PKR36 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
121,Residential Plot,PKR40 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
122,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
123,Residential Plot,PKR40 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
124,Residential Plot,PKR67 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
125,Plot File,PKR35 Thousand,"New Lahore City, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
126,Residential Plot,PKR19.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"File,Balloted,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
127,Plot File,PKR3 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
128,Residential Plot,PKR29 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
129,Residential Plot,PKR23 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
130,Residential Plot,PKR90 Lakh,"New Lahore City, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
