,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
0,Residential Plot,PKR2.15 Crore,"State Life Housing Society, Lahore, Punjab",-,10.5 Marla,For Sale,-,5 days ago,
1,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Security Staff"
2,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Security Staff"
3,Residential Plot,PKR31 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
4,Residential Plot,PKR1.05 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
5,Residential Plot,PKR55 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
6,Residential Plot,PKR40 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
7,Plot File,PKR20 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 days ago,
8,Plot File,PKR29 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,2 days ago,
9,Plot File,PKR18 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,2 days ago,
10,Residential Plot,PKR2.05 Crore,"State Life Housing Society, Lahore, Punjab",-,19 Marla,For Sale,-,2 days ago,
11,Residential Plot,PKR75 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
12,Residential Plot,PKR1.8 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
13,Plot File,PKR31 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,2 days ago,
14,Plot File,PKR19.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,2 days ago,
15,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
16,Residential Plot,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
17,Commercial Plot,PKR53 Lakh,"State Life Housing Society, Lahore, Punjab",-,2.1 Marla,For Sale,-,2 days ago,Possesion
18,Residential Plot,PKR95 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
19,Residential Plot,PKR2.1 Crore,"State Life Housing Society, Lahore, Punjab",-,13 Marla,For Sale,-,2 days ago,
20,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
21,Residential Plot,PKR1.9 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
22,Residential Plot,PKR2.7 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
23,Residential Plot,PKR2.85 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
24,Residential Plot,PKR2.9 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
25,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
26,Residential Plot,PKR1.05 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
27,Residential Plot,PKR2.1 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
28,Residential Plot,PKR1.9 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
29,Residential Plot,PKR2.15 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
30,Residential Plot,PKR2.05 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
31,Commercial Plot,PKR2 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
32,Residential Plot,PKR2.8 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
33,Residential Plot,PKR2.5 Crore,"State Life Housing Society, Lahore, Punjab",-,18 Marla,For Sale,-,5 days ago,
34,Residential Plot,PKR30 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 day ago,
35,Residential Plot,PKR95 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
36,Commercial Plot,PKR2.25 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
37,Residential Plot,PKR22 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
38,Residential Plot,PKR72 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
39,Residential Plot,PKR72 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,
40,Plot File,PKR31.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,5 days ago,
41,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,
42,Residential Plot,PKR2.8 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
43,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
44,Residential Plot,PKR2.65 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
45,Residential Plot,PKR2.6 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
46,Residential Plot,PKR1.2 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
47,Residential Plot,PKR2 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
48,Residential Plot,PKR1.9 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
49,Residential Plot,PKR2.5 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
50,Residential Plot,PKR40.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
51,Residential Plot,PKR1.9 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
52,Plot File,PKR18.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
53,Plot File,PKR31 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 week ago,
54,Residential Plot,PKR2.65 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
55,Commercial Plot,PKR3.7 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
56,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
57,Residential Plot,PKR21 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
58,Commercial Plot,PKR1.65 Crore,"State Life Housing Society, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
59,Residential Plot,PKR2.4 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
60,Residential Plot,PKR2.5 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
61,Residential Plot,PKR2.5 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
62,Plot File,PKR20 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,
63,Plot File,PKR38 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,5 days ago,
64,Plot File,PKR37 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,5 days ago,
65,Plot File,PKR23 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,
66,Residential Plot,PKR20 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,5 days ago,
67,Residential Plot,PKR2.45 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
68,Residential Plot,PKR1 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
69,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,
70,Residential Plot,PKR1.7 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
71,Residential Plot,PKR43 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
72,Residential Plot,PKR45 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,7 hours ago,
73,Residential Plot,PKR85 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,7 hours ago,
74,Residential Plot,PKR3.3 Crore,"State Life Housing Society, Lahore, Punjab",-,1.5 Kanal,For Sale,-,1 day ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
75,Residential Plot,PKR1.65 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
76,Residential Plot,PKR2.55 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
77,Residential Plot,PKR1.58 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,
78,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
79,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
80,Residential Plot,PKR18.9 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,3 weeks ago,
81,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
82,Plot File,PKR23 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,
83,Plot File,PKR38 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,5 days ago,
84,Residential Plot,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
85,Commercial Plot,PKR2.2 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)"
86,Residential Plot,PKR47 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Corner,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
87,Residential Plot,PKR1.65 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
88,Residential Plot,PKR97 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Security Staff"
89,Commercial Plot,PKR2.8 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
90,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
91,Residential Plot,PKR72 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
92,Residential Plot,PKR1.92 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
93,Residential Plot,PKR2.1 Crore,"State Life Housing Society, Lahore, Punjab",-,13 Marla,For Sale,-,3 days ago,
94,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
95,Residential Plot,PKR1.65 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Security Staff"
96,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,
97,Residential Plot,PKR3.25 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
98,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
99,Residential Plot,PKR2.55 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
100,Residential Plot,PKR31.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,2 weeks ago,Sewerage
101,Residential Plot,PKR45 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
102,Residential Plot,PKR2.1 Crore,"State Life Housing Society, Lahore, Punjab",-,11 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
103,Plot File,PKR31 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,2 weeks ago,
104,Residential Plot,PKR1.9 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
105,Residential Plot,PKR90 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
106,Plot File,PKR33 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
107,Residential Plot,PKR21 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,
108,Plot File,PKR20 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,3 weeks ago,
109,Plot File,PKR19 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,3 weeks ago,
110,Plot File,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
111,Plot File,PKR31 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
112,Residential Plot,PKR20 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,
113,Residential Plot,PKR45 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
114,Plot File,PKR30 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
115,Residential Plot,PKR21 Lakh,"State Life Housing Society, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,
116,Residential Plot,PKR2.2 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
117,Commercial Plot,PKR53 Lakh,"State Life Housing Society, Lahore, Punjab",-,2.1 Marla,For Sale,-,3 days ago,
118,Commercial Plot,PKR53 Lakh,"State Life Housing Society, Lahore, Punjab",-,2.1 Marla,For Sale,-,3 days ago,
119,Commercial Plot,PKR53 Lakh,"State Life Housing Society, Lahore, Punjab",-,2.1 Marla,For Sale,-,3 days ago,
120,Commercial Plot,PKR2 Crore,"State Life Housing Society, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Sui Gas,Boundary Wall,Security Staff"
121,Commercial Plot,PKR2 Crore,"State Life Housing Society, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Sui Gas,Boundary Wall,Security Staff"
122,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,
123,Residential Plot,PKR68 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,
124,Residential Plot,PKR2.9 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
125,Residential Plot,PKR43 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
126,Residential Plot,PKR3 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,11 hours ago,
127,Residential Plot,PKR1.16 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
128,Residential Plot,PKR1.17 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
129,Residential Plot,PKR1.15 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
130,Residential Plot,PKR1.12 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
131,Residential Plot,PKR1.13 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
132,Residential Plot,PKR1.14 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
133,Residential Plot,PKR1.05 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
134,Residential Plot,PKR1.1 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
135,Residential Plot,PKR99 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
136,Residential Plot,PKR1 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
137,Residential Plot,PKR95 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
138,Residential Plot,PKR98 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
139,Residential Plot,PKR97 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
140,Residential Plot,PKR99 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
141,Residential Plot,PKR2.92 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
