,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
89,Commercial Plot,PKR11.22 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
90,Residential Plot,PKR1.85 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
91,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
92,Commercial Plot,PKR32 Crore,"Johar Town, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
93,Residential Plot,PKR5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
94,Residential Plot,PKR4.25 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
95,Commercial Plot,PKR11.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
96,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
97,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
98,Residential Plot,PKR1.8 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
99,Residential Plot,PKR2.3 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
100,Residential Plot,PKR1.5 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
101,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
102,Commercial Plot,PKR4.6 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
103,Residential Plot,PKR1.85 Crore,"Johar Town, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,Nearby Schools
104,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
105,Residential Plot,PKR85 Lakh,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,8 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
106,Commercial Plot,PKR5.75 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
107,Residential Plot,PKR3.1 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
108,Residential Plot,PKR1.05 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
109,Residential Plot,PKR1.55 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,6 days ago,
110,Residential Plot,PKR1.25 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
111,Residential Plot,PKR12 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
112,Commercial Plot,PKR25 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
113,Residential Plot,PKR16 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
114,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
115,Residential Plot,PKR1.32 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
116,Residential Plot,PKR1.65 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,1 week ago,
117,Residential Plot,PKR95 Lakh,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,
118,Commercial Plot,PKR13 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
119,Residential Plot,PKR7 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply,Sui Gas"
120,Residential Plot,PKR1.45 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
121,Residential Plot,PKR4 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
122,Residential Plot,PKR1.4 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
123,Residential Plot,PKR3.8 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
124,Residential Plot,PKR95 Lakh,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,
125,Residential Plot,PKR4 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
126,Residential Plot,PKR2.2 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
127,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,
128,Residential Plot,PKR1 Crore,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,
129,Residential Plot,PKR95 Lakh,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,
130,Residential Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,"Possesion,Disputed,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
131,Residential Plot,PKR3.75 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,
132,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
133,Residential Plot,PKR5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
134,Residential Plot,PKR1.6 Crore,"Johar Town, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
135,Residential Plot,PKR3.8 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,
136,Residential Plot,PKR3.75 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,
137,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
138,Residential Plot,PKR5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
139,Residential Plot,PKR1.6 Crore,"Johar Town, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
140,Residential Plot,PKR3.8 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,
141,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
142,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
143,Residential Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 week ago,
144,Residential Plot,PKR5.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
145,Residential Plot,PKR5.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
146,Residential Plot,PKR8.7 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
147,Commercial Plot,PKR8.7 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
148,Residential Plot,PKR1.35 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
149,Residential Plot,PKR1.4 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
150,Commercial Plot,PKR10.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
151,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1.2 Kanal,For Sale,-,2 weeks ago,"Possesion,Park Facing,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
152,Residential Plot,PKR4.25 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Other Facilities"
153,Commercial Plot,PKR11 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,7 hours ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
154,Commercial Plot,PKR12 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,7 hours ago,
155,Residential Plot,PKR2.3 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
156,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
157,Commercial Plot,PKR9.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
158,Commercial Plot,PKR9.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
159,Residential Plot,PKR1.65 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
160,Residential Plot,PKR1.8 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
161,Residential Plot,PKR1.8 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
162,Residential Plot,PKR2.3 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
163,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
164,Residential Plot,PKR3.75 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
165,Residential Plot,PKR1.65 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
166,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
167,Residential Plot,PKR3.75 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
168,Commercial Plot,PKR9.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
169,Residential Plot,PKR1.8 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
170,Residential Plot,PKR2.3 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
171,Residential Plot,PKR3.75 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
172,Residential Plot,PKR1.65 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,2 weeks ago,
173,Residential Plot,PKR2.3 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
174,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
175,Residential Plot,PKR1.2 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
176,Residential Plot,PKR1.25 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
177,Residential Plot,PKR1.3 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
178,Residential Plot,PKR1.35 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
179,Commercial Plot,PKR16 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
180,Residential Plot,PKR2.6 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,2 weeks ago,
181,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,2 weeks ago,
182,Residential Plot,PKR1.25 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
183,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",6,1 Kanal,For Sale,5,2 weeks ago,
184,Residential Plot,PKR1.38 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
185,Commercial Plot,PKR23 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Other Nearby Places"
186,Residential Plot,PKR5.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
187,Commercial Plot,PKR8.65 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
188,Residential Plot,PKR89.5 Lakh,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
189,Residential Plot,PKR1.35 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
190,Commercial Plot,PKR6.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,6 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Facilities"
191,Commercial Plot,PKR16.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
192,Commercial Plot,PKR10 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
193,Commercial Plot,PKR6 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
194,Commercial Plot,PKR12 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
195,Residential Plot,PKR1.28 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
196,Residential Plot,PKR2.4 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,3 weeks ago,
197,Residential Plot,PKR90 Lakh,"Johar Town, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,
198,Residential Plot,PKR1.45 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
199,Residential Plot,PKR1.3 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
200,Residential Plot,PKR1.4 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
201,Residential Plot,PKR1.85 Crore,"Johar Town, Lahore, Punjab",-,7.5 Marla,For Sale,-,3 weeks ago,
202,Commercial Plot,PKR14 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
203,Residential Plot,PKR4.25 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
204,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
205,Commercial Plot,PKR6 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
206,Residential Plot,PKR3.25 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
207,Residential Plot,PKR4 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
208,Residential Plot,PKR3.6 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
209,Residential Plot,PKR1.26 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
210,Residential Plot,PKR2.65 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,3 weeks ago,
211,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
212,Residential Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,3 weeks ago,
213,Residential Plot,PKR1.38 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
214,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
215,Commercial Plot,PKR12 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
216,Residential Plot,PKR95 Lakh,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
217,Commercial Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
218,Commercial Plot,PKR1.16 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
219,Commercial Plot,PKR1.16 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
220,Commercial Plot,PKR2.95 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
221,Residential Plot,PKR4.75 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
222,Residential Plot,PKR3.8 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas"
223,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas"
224,Residential Plot,PKR1.2 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas"
225,Residential Plot,PKR1.2 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas"
226,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
