,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
73,Residential Plot,PKR60 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
74,Residential Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
75,Residential Plot,PKR1.35 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
76,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
77,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
78,Residential Plot,PKR72 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
79,Residential Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
80,Residential Plot,PKR80 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
81,Residential Plot,PKR70 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
82,Residential Plot,PKR2.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 hours ago,
83,Residential Plot,PKR56 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
84,Residential Plot,PKR1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
85,Residential Plot,PKR1.1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
86,Residential Plot,PKR1.2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
87,Residential Plot,PKR1.3 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
88,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
89,Residential Plot,PKR1.55 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,
90,Residential Plot,PKR1.6 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,
91,Residential Plot,PKR1.6 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
92,Residential Plot,PKR1.7 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
93,Residential Plot,PKR1.8 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
94,Residential Plot,PKR1.9 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
95,Residential Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
96,Residential Plot,PKR60 Lakh,"Formanites Housing Scheme, Lahore, Punjab",4,5 Marla,For Sale,3,5 days ago,
97,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",4,5 Marla,For Sale,3,5 days ago,
98,Residential Plot,PKR1.65 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
99,Residential Plot,PKR1.73 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
100,Residential Plot,PKR1.9 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
101,Residential Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
102,Residential Plot,PKR29 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,
103,Residential Plot,PKR35 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,
104,Residential Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,
105,Residential Plot,PKR45 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,
106,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,
107,Residential Plot,PKR55 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
108,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
109,Residential Plot,PKR60 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
110,Residential Plot,PKR70 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
111,Residential Plot,PKR75 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
112,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
113,Residential Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
114,Residential Plot,PKR1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
115,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
116,Residential Plot,PKR1.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
117,Residential Plot,PKR1.55 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
118,Residential Plot,PKR1.6 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
119,Residential Plot,PKR1.7 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
120,Residential Plot,PKR1.75 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
121,Residential Plot,PKR1.8 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
122,Residential Plot,PKR1.95 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
123,Residential Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
124,Residential Plot,PKR1.25 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
125,Residential Plot,PKR1.25 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
126,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
127,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
128,Residential Plot,PKR1.45 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
129,Residential Plot,PKR1.35 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
130,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
131,Residential Plot,PKR2.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
132,Residential Plot,PKR2.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
133,Commercial Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,
134,Commercial Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,1.2 Marla,For Sale,-,1 week ago,
135,Commercial Plot,PKR1.25 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
136,Commercial Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,4.2 Marla,For Sale,-,1 week ago,
137,Commercial Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,4.2 Marla,For Sale,-,1 week ago,
