,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
10,Residential Plot,PKR1.35 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
11,Residential Plot,PKR3.65 Crore,"Tariq Gardens, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
12,Residential Plot,PKR1.4 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
13,Residential Plot,PKR2.6 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
14,Residential Plot,PKR2.3 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
15,Residential Plot,PKR1.35 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
16,Residential Plot,PKR2 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
17,Residential Plot,PKR3.7 Crore,"Tariq Gardens, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
18,Residential Plot,PKR1.9 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
19,Residential Plot,PKR1.35 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
20,Residential Plot,PKR1.4 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
21,Residential Plot,PKR3.1 Crore,"Tariq Gardens, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
22,Residential Plot,PKR1.35 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
23,Residential Plot,PKR4.4 Crore,"Tariq Gardens, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
24,Residential Plot,PKR2.6 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Corner,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
25,Residential Plot,PKR2.25 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
26,Residential Plot,PKR2.3 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
27,Residential Plot,PKR2.35 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
28,Residential Plot,PKR1.5 Crore,"Tariq Gardens, Lahore, Punjab",-,11 Marla,For Sale,-,1 day ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
29,Residential Plot,PKR1.35 Crore,"Tariq Gardens, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,
30,Residential Plot,PKR2 Crore,"Tariq Gardens, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
