,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
12899,,,,,,,,,,,,
12900,Residential Plot,PKR2.25 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12901,Commercial Plot,PKR3.75 Crore,"DHA Defence, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,,,,
12902,Residential Plot,PKR2.25 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12903,Commercial Plot,PKR5.85 Crore,"DHA Defence, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,,,,
12904,Commercial Plot,PKR6.7 Crore,"DHA Defence, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,,,,
12905,Commercial Plot,PKR8.55 Crore,"DHA Defence, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,,,,
12906,Residential Plot,PKR12.25 Crore,"DHA Defence, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,,,,
12907,Residential Plot,PKR12.25 Crore,"DHA Defence, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,,,,
12908,,,,,,,,,,,,
12909,Residential Plot,PKR5.25 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12910,,,,,,,,,,,,
12911,Residential Plot,PKR4.4 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12912,Residential Plot,PKR3.2 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12913,Commercial Plot,PKR18.5 Crore,"DHA Defence, Lahore, Punjab",-,16 Marla,For Sale,-,4 weeks ago,,,,
12914,,,,,,,,,,,,
12915,Residential Plot,PKR2.75 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12916,Residential Plot,PKR3.2 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12917,Residential Plot,PKR2.35 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12918,Residential Plot,PKR3.45 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12919,Residential Plot,PKR2.5 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12920,Residential Plot,PKR2.9 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12921,Residential Plot,PKR3.5 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12922,Residential Plot,PKR2.4 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12923,Residential Plot,PKR2.35 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12924,Residential Plot,PKR1.05 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
12925,Residential Plot,PKR3.4 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12926,Residential Plot,PKR6.65 Crore,"DHA Defence, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,,,,
12927,Residential Plot,PKR2.98 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12928,Residential Plot,PKR2.65 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12929,Residential Plot,PKR2.5 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12930,Residential Plot,PKR1.13 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
12931,Residential Plot,PKR3.85 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12932,Residential Plot,PKR2.3 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12933,Residential Plot,PKR4.3 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
12934,Residential Plot,PKR8.85 Crore,"DHA Defence, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,,,,
12935,Residential Plot,PKR1.3 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12936,Residential Plot,PKR1.3 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12937,Residential Plot,PKR1.7 Crore,"DHA Defence, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
12938,Residential Plot,PKR1 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12939,Residential Plot,PKR70 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12940,Residential Plot,PKR1.06 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12941,Residential Plot,PKR1 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12942,Residential Plot,PKR1 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12943,Residential Plot,PKR1.06 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12944,Residential Plot,PKR1.1 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
12945,Residential Plot,PKR2.15 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
