,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
83,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
84,Residential Plot,PKR29 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
85,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
86,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
87,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
88,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
89,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
90,Residential Plot,PKR38 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
91,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
92,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply"
93,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply"
94,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply"
95,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
96,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall"
97,Residential Plot,PKR28 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,
98,Residential Plot,PKR30.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply"
99,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,8 hours ago,"Possesion,Sewerage,Electricity,Water Supply"
100,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply"
