,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
84,Residential Plot,PKR1.65 Crore,"Defence Road, Lahore, Punjab",-,15.8 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
85,Commercial Plot,PKR45 Lakh,"Defence Road, Lahore, Punjab",-,1 Marla,For Sale,-,8 hours ago,"Possesion,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Other Facilities",,,
86,Residential Plot,PKR1.2 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
87,Residential Plot,PKR1.25 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
88,Residential Plot,PKR1.85 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
89,Residential Plot,PKR1.9 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
90,Residential Plot,PKR1.15 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
91,Residential Plot,PKR1.7 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Other Nearby Places,Security Staff,Other Facilities",,,
92,Residential Plot,PKR1.75 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
93,Residential Plot,PKR1.8 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
94,Residential Plot,PKR1.45 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
95,Residential Plot,PKR83 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
96,Residential Plot,PKR1.75 Crore,"Defence Road, Lahore, Punjab",-,10.1 Marla,For Sale,-,3 days ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
97,Residential Plot,PKR1.08 Crore,"Defence Road, Lahore, Punjab",-,6 Marla,For Sale,-,3 days ago,,,,
98,Residential Plot,PKR1.4 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
99,Residential Plot,PKR55 Lakh,"Defence Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 hour ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
100,Commercial Plot,PKR25.2 Crore,"Defence Road, Lahore, Punjab",-,3 Kanal,For Sale,-,3 days ago,,,,
101,Residential Plot,PKR1 Crore,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Electricity,Nearby Schools,Nearby Shopping Malls,Other Nearby Places,Other Facilities",,,
102,Commercial Plot,PKR28 Crore,"Defence Road, Lahore, Punjab",-,3.5 Kanal,For Sale,-,4 days ago,,,,
103,Residential Plot,PKR2.1 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
104,Residential Plot,PKR90 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Security Staff,Other Facilities",,,
105,Residential Plot,PKR1.95 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
106,Residential Plot,PKR1.41 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
107,Residential Plot,PKR1.82 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
108,Agricultural Land,PKR65 Crore,"Defence Road, Lahore, Punjab",-,72 Kanal,For Sale,-,5 days ago,,,,
109,Commercial Plot,PKR1.35 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
110,Residential Plot,PKR72 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
111,Residential Plot,PKR71 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
112,Residential Plot,PKR1.08 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
113,Residential Plot,PKR71 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
