,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
715,Residential Plot,PKR2.4 Crore,"Bahria Town, Lahore, Punjab",-,16 Marla,For Sale,-,4 weeks ago,,,,
716,Residential Plot,PKR1.1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
717,Residential Plot,PKR1.95 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
718,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
719,Residential Plot,PKR1 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
720,Residential Plot,PKR1.7 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
721,Commercial Plot,PKR3.1 Crore,"Bahria Town, Lahore, Punjab",-,4 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
722,Commercial Plot,PKR2.75 Crore,"Bahria Town, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
723,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
724,Residential Plot,PKR2.3 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
725,Commercial Plot,PKR5.75 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
726,Commercial Plot,PKR3.05 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
727,Commercial Plot,PKR1.8 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
728,Commercial Plot,PKR6 Crore,"Bahria Town, Lahore, Punjab",-,5.3 Marla,For Sale,-,4 weeks ago,,,,
729,Commercial Plot,PKR2.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
730,Commercial Plot,PKR2.8 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
731,Residential Plot,PKR1.15 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply",,,
732,Residential Plot,PKR1.8 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
733,Residential Plot,PKR87 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
734,Residential Plot,PKR1.8 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
735,Residential Plot,PKR1.4 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
736,Commercial Plot,PKR3.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
737,Commercial Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
738,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
739,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
740,Residential Plot,PKR3.4 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
741,Residential Plot,PKR1.15 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
742,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
743,Residential Plot,PKR2.55 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
744,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
745,Residential Plot,PKR1.4 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
746,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,14 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
747,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
748,Residential Plot,PKR1.35 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
749,Residential Plot,PKR1.7 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
750,Commercial Plot,PKR3.05 Crore,"Bahria Town, Lahore, Punjab",-,4 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
751,Residential Plot,PKR1.55 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
752,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
753,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
754,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
755,Residential Plot,PKR1.7 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
756,Residential Plot,PKR1.38 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
757,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
758,Residential Plot,PKR1.42 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
759,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
760,Commercial Plot,PKR50 Lakh,"Bahria Town, Lahore, Punjab",-,2 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
761,Residential Plot,PKR3.3 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
762,Residential Plot,PKR1.35 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
763,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
764,Residential Plot,PKR7 Crore,"Bahria Town, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,,,,
765,Residential Plot,PKR1.1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
766,Residential Plot,PKR60 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
767,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
768,Residential Plot,PKR1.28 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,2 days ago,,,,
769,Residential Plot,PKR1.2 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
770,Residential Plot,PKR1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
771,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
772,Residential Plot,PKR72 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
773,Residential Plot,PKR1.15 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
774,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
775,Residential Plot,PKR60 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
776,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
777,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
778,Residential Plot,PKR64 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
779,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
780,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
781,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
782,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
783,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
784,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
785,Residential Plot,PKR1.55 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
786,Residential Plot,PKR3.6 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
787,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
788,Residential Plot,PKR76 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
789,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
790,Commercial Plot,PKR4 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
791,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
792,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
793,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
794,Commercial Plot,PKR2 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
795,Commercial Plot,PKR2.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
796,Commercial Plot,PKR6 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
797,Residential Plot,PKR2.75 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
798,Residential Plot,PKR55 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
799,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
800,Residential Plot,PKR70 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
801,Residential Plot,PKR45 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
802,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff,Other Facilities",,,
803,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff,Other Facilities",,,
804,Residential Plot,PKR50 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
805,Residential Plot,PKR1.12 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
806,Commercial Plot,PKR2.6 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
807,Commercial Plot,PKR3.2 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
808,Residential Plot,PKR60 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
809,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
810,Residential Plot,PKR5 Crore,"Bahria Town, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
811,Commercial Plot,PKR2.85 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
812,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
813,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
814,Residential Plot,PKR65 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
815,Residential Plot,PKR1.32 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
816,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
817,Residential Plot,PKR1.35 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
818,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
819,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
820,Residential Plot,PKR60 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
821,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
822,Residential Plot,PKR60 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
823,Residential Plot,PKR70 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
824,Commercial Plot,PKR2 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
825,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
826,Residential Plot,PKR48 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
827,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
828,Commercial Plot,PKR2.7 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
829,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
830,Residential Plot,PKR1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
831,Residential Plot,PKR55 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
832,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,11 hours ago,,,,
833,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,11 hours ago,,,,
834,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,11 hours ago,,,,
835,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,11 hours ago,,,,
836,Residential Plot,PKR1 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,11 hours ago,,,,
837,Commercial Plot,PKR3 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,11 hours ago,,,,
838,Residential Plot,PKR2.15 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,11 hours ago,,,,
839,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
840,Residential Plot,PKR70 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
841,Residential Plot,PKR62 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
842,Residential Plot,PKR1.2 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
843,Residential Plot,PKR1.15 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
844,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
845,Residential Plot,PKR1.35 Crore,"Bahria Town, Lahore, Punjab",-,11 Marla,For Sale,-,3 days ago,,,,
846,Residential Plot,PKR93 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
847,Residential Plot,PKR70 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
848,Residential Plot,PKR70 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
849,Residential Plot,PKR68 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
850,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
851,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
852,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
853,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
854,Residential Plot,PKR1.1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,,,,
855,Residential Plot,PKR2.1 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
856,Residential Plot,PKR98 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
857,Residential Plot,PKR98 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
