,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
439,Residential Plot,PKR1.65 Crore,"LDA Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
440,Residential Plot,PKR1.55 Crore,"LDA Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,9 hours ago,
441,Residential Plot,PKR1 Crore,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
442,Residential Plot,PKR65 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
443,Residential Plot,PKR70 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,
444,Residential Plot,PKR75 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
445,Residential Plot,PKR90 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
446,Residential Plot,PKR1.5 Crore,"LDA Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
447,Residential Plot,PKR1.15 Crore,"LDA Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
448,Residential Plot,PKR77 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
449,Residential Plot,PKR92 Lakh,"LDA Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
