,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
18,Residential Plot,PKR12 Crore,"Izmir Town, Lahore, Punjab",-,4 Kanal,For Sale,-,1 day ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
19,Residential Plot,PKR2.19 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,
20,Residential Plot,PKR3 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
21,Residential Plot,PKR3 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
22,Residential Plot,PKR1.15 Crore,"Izmir Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
23,Residential Plot,PKR3 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
24,Residential Plot,PKR3.45 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
25,Residential Plot,PKR6 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
26,Residential Plot,PKR6.3 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,7 hours ago,
27,Residential Plot,PKR3.5 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
28,Residential Plot,PKR3.45 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
29,Commercial Plot,PKR25 Crore,"Izmir Town, Lahore, Punjab",-,2.1 Kanal,For Sale,-,59 minutes ago,
30,Residential Plot,PKR3.5 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,42 minutes ago,
31,Residential Plot,PKR3.35 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,42 minutes ago,
32,Residential Plot,PKR9 Crore,"Izmir Town, Lahore, Punjab",-,3 Kanal,For Sale,-,5 days ago,
33,Residential Plot,PKR3 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,7 hours ago,
34,Residential Plot,PKR3.35 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
35,Residential Plot,PKR3.6 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
36,Residential Plot,PKR6.5 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,
37,Residential Plot,PKR2.3 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,
38,Residential Plot,PKR3.6 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
39,Residential Plot,PKR2.3 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,
40,Residential Plot,PKR6.5 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,
41,Residential Plot,PKR3.6 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
42,Residential Plot,PKR6.5 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,
