,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
111,Residential Plot,PKR11 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
112,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
113,Residential Plot,PKR2.2 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Flooring,Electricity Backup,Drawing Room,Dining Room,Study Room,Prayer Room,Powder Room,Gym,Steam Room,Lounge or Sitting Room,Laundry Room,Maintenance Staff,Security Staff,Facilities for Disabled"
114,Residential Plot,PKR2.1 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Flooring,Electricity Backup,Drawing Room,Dining Room,Study Room,Prayer Room,Powder Room,Gym,Steam Room,Lounge or Sitting Room,Laundry Room,Maintenance Staff,Security Staff,Facilities for Disabled"
115,Residential Plot,PKR2.2 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
116,Residential Plot,PKR1.8 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
117,Residential Plot,PKR3.5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
118,Residential Plot,PKR4.6 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
119,Residential Plot,PKR4.6 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
120,Residential Plot,PKR4.25 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
121,Commercial Plot,PKR11 Crore,"EME Society, Lahore, Punjab",-,10.4 Marla,For Sale,-,4 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
122,Residential Plot,PKR1.95 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
123,Residential Plot,PKR6.35 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 month ago,
124,Commercial Plot,PKR3.4 Crore,"EME Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 months ago,
125,Residential Plot,PKR1.9 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
126,Residential Plot,PKR1.85 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
127,Residential Plot,PKR1.9 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
128,Residential Plot,PKR1.9 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
129,Residential Plot,PKR1.9 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
130,Residential Plot,PKR4.6 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,
131,Residential Plot,PKR1.85 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
132,Residential Plot,PKR1.9 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
133,Residential Plot,PKR9.85 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 months ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
134,Commercial Plot,PKR3.25 Crore,"EME Society, Lahore, Punjab",-,4 Marla,For Sale,-,8 months ago,
