,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
89,Commercial Plot,PKR11.25 Crore,"Cantt, Lahore, Punjab",-,2.3 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
90,Residential Plot,PKR95 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,,,,
91,Residential Plot,PKR95 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Broadband Internet Access,Satellite or Cable TV Ready,Community Lawn or Garden,Mosque,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
92,Residential Plot,PKR7.7 Crore,"Cantt, Lahore, Punjab",2,14 Kanal,For Sale,1,3 days ago,"Central Air Conditioning,Bedrooms: 1,Bathrooms: 2,Servant Quarters: 1,Kitchens: 1,Broadband Internet Access,Satellite or Cable TV Ready,Lawn or Garden,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Maintenance Staff,Security Staff,Facilities for Disabled",,,
93,Agricultural Land,PKR2.1 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Accessible by Road,Boundary Lines,Other Land Features",,,
94,Residential Plot,PKR2.8 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,9 hours ago,"Possesion,Park Facing,Disputed,Balloted,Water Supply",,,
95,Residential Plot,PKR4.8 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,4 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
96,Residential Plot,PKR4.8 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,4 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
97,Residential Plot,PKR3.2 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
98,Agricultural Land,PKR35 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Electricity,Irrigation,Tube Wells,Accessible by Road,Land Fertility,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
99,Residential Plot,PKR2.2 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
100,Residential Plot,PKR1.05 Crore,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Built in year: 2023,Parking Spaces,Broadband Internet Access,Satellite or Cable TV Ready,Community Lawn or Garden,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
101,Residential Plot,PKR64 Lakh,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
102,Residential Plot,PKR1.24 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
103,Residential Plot,PKR5.4 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
104,Residential Plot,PKR1.5 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
105,Residential Plot,PKR3 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
106,Residential Plot,PKR3.6 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
107,Residential Plot,PKR5.4 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
108,Residential Plot,PKR7.6 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
109,Residential Plot,PKR2 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
110,Residential Plot,PKR1.9 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
111,Residential Plot,PKR3.8 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
112,Residential Plot,PKR2.2 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,,,,
113,Residential Plot,PKR72 Lakh,"Cantt, Lahore, Punjab",-,2.5 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
114,Agricultural Land,PKR95 Lakh,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,1 day ago,,,,
115,Residential Plot,PKR1.1 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,,,,
116,Agricultural Land,PKR3.2 Crore,"Cantt, Lahore, Punjab",-,40 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
117,Residential Plot,PKR4.4 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
118,Residential Plot,PKR4.4 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,4 days ago,,,,
119,Residential Plot,PKR2.2 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
120,Residential Plot,PKR2.8 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
121,Residential Plot,PKR1.4 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
122,Residential Plot,PKR35 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
123,Commercial Plot,PKR16 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
124,Commercial Plot,PKR2.5 Crore,"Cantt, Lahore, Punjab",-,4 Marla,For Sale,-,4 days ago,,,,
125,Residential Plot,PKR90 Lakh,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,3 weeks ago,,,,
126,Residential Plot,PKR2 Crore,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
127,Agricultural Land,PKR95 Lakh,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,,,,
128,Residential Plot,PKR4 Crore,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
129,Residential Plot,PKR64 Lakh,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
130,Residential Plot,PKR1.28 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
131,Residential Plot,PKR2.56 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,5 days ago,,,,
132,Residential Plot,PKR1.24 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
133,Residential Plot,PKR2.48 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
134,Residential Plot,PKR4.96 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,5 days ago,,,,
135,Residential Plot,PKR7.6 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,5 days ago,,,,
136,Residential Plot,PKR5.7 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,5 days ago,,,,
137,Residential Plot,PKR3.8 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
138,Residential Plot,PKR1.9 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
139,Residential Plot,PKR5.7 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,5 days ago,,,,
140,Residential Plot,PKR2 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
141,Residential Plot,PKR3 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
142,Residential Plot,PKR1.5 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
143,Residential Plot,PKR3.6 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,5 days ago,,,,
144,Commercial Plot,PKR14 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
145,Commercial Plot,PKR1.97 Arab,"Cantt, Lahore, Punjab",-,16.9 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
146,Residential Plot,PKR5.25 Crore,"Cantt, Lahore, Punjab",-,15 Marla,For Sale,-,5 days ago,,,,
147,Agricultural Land,PKR2.4 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,5 days ago,,,,
148,Agricultural Land,PKR1.8 Crore,"Cantt, Lahore, Punjab",-,3 Kanal,For Sale,-,5 days ago,,,,
149,Agricultural Land,PKR1.2 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
150,Agricultural Land,PKR1.2 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,"Possesion,Disputed,Electricity,Sui Gas",,,
151,Residential Plot,PKR60 Lakh,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,,,,
152,Residential Plot,PKR30 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
