,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
398,Plot File,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
399,Plot File,PKR45 Lakh,"GT Road, Lahore, Punjab",-,12 Marla,For Sale,-,5 days ago,,,,
400,Plot File,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
401,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
402,Residential Plot,PKR1.1 Crore,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
403,Residential Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
404,Commercial Plot,PKR89.5 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
405,Commercial Plot,PKR69 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
406,Commercial Plot,PKR89.5 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,"File,Security Staff",,,
407,Commercial Plot,PKR1.68 Crore,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,3 days ago,"File,Security Staff",,,
408,Residential Plot,PKR21.3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
409,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
410,Residential Plot,PKR24 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,,,,
411,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
412,Residential Plot,PKR24 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,,,,
413,Residential Plot,PKR30 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
414,Commercial Plot,PKR1.68 Crore,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
415,Commercial Plot,PKR1.9 Crore,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
416,Commercial Plot,PKR1.75 Crore,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
417,Commercial Plot,PKR94.5 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
418,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
419,Commercial Plot,PKR24 Lakh,"GT Road, Lahore, Punjab",-,2 Marla,For Sale,-,5 days ago,,,,
420,Commercial Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
421,Commercial Plot,PKR24 Lakh,"GT Road, Lahore, Punjab",-,2 Marla,For Sale,-,5 days ago,,,,
422,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
423,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
424,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
425,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
426,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
427,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
428,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
429,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
430,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
431,Residential Plot,PKR30 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
432,Residential Plot,PKR21.3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
433,Residential Plot,PKR30 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
434,Residential Plot,PKR21.3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
435,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
436,Residential Plot,PKR24 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,,,,
437,Plot File,PKR39.6 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
438,Plot File,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
439,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
440,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
441,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
442,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
443,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
444,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
445,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
446,Residential Plot,PKR64.8 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
447,Residential Plot,PKR28.2 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
448,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
449,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
450,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
451,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
452,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,2 days ago,"Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
453,Commercial Plot,PKR94.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
454,Commercial Plot,PKR23 Lakh,"GT Road, Lahore, Punjab",-,0.9 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
455,Commercial Plot,PKR69 Lakh,"GT Road, Lahore, Punjab",-,2.7 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
456,Plot File,PKR28.2 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,3 days ago,,,,
457,Plot File,PKR19 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
458,Plot File,PKR33 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
459,Residential Plot,PKR60 Lakh,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,3 days ago,,,,
460,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
461,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
462,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
463,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
464,Residential Plot,PKR22.8 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
465,Residential Plot,PKR40.8 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
466,Residential Plot,PKR18 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
467,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR4.32 Lakh,PKR86.4 Thousand,20 Months
468,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
469,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 hours ago,,PKR2 Lakh,PKR8.5 Thousand,36 Months
470,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,File,PKR3 Lakh,PKR15 Thousand,36 Months
471,Plot File,PKR4.32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
472,Plot File,PKR17.9 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
473,Residential Plot,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"File,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service",,,
474,Residential Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
475,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR3 Lakh,PKR15 Thousand,36 Months
476,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,PKR2 Lakh,PKR8.5 Thousand,36 Months
477,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
478,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
479,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
480,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
481,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places,Security Staff",,,
482,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
483,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
484,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
485,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
486,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Balloted,Electricity,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
487,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"File,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
488,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"File,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR3 Lakh,PKR15 Thousand,36 Months
489,Plot File,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
490,Residential Plot,PKR29.4 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
491,Plot File,PKR21 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
492,Plot File,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR3 Lakh,PKR15 Thousand,6 Months
493,Residential Plot,PKR75 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
494,Residential Plot,PKR70 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
495,Residential Plot,PKR40 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
496,Residential Plot,PKR70 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
497,Residential Plot,PKR40 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
498,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
499,Plot File,PKR2.16 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
500,Commercial Plot,PKR1.35 Crore,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
501,Residential Plot,PKR28.5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
502,Plot File,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR3 Lakh,PKR15 Thousand,38 Months
503,Residential Plot,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 hours ago,,,,
504,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas",,,
505,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas",,,
506,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"File,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR5 Lakh,PKR35 Thousand,36 Months
507,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"File,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR7 Lakh,PKR55 Thousand,36 Months
508,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"File,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR2 Lakh,PKR8.5 Thousand,36 Months
509,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"File,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR4 Lakh,PKR25 Thousand,36 Months
510,Plot File,PKR18 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
511,Plot File,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
512,Plot File,PKR13.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,PKR2.1 Lakh,PKR9 Thousand,48 Months
513,Residential Plot,PKR42 Lakh,"GT Road, Lahore, Punjab",3,5 Marla,For Sale,3,3 days ago,,,,
514,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,PKR4.32 Lakh,PKR1.44 Lakh,12 Months
515,Residential Plot,PKR28.2 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,,PKR5.64 Lakh,PKR1.61 Lakh,14 Months
516,Residential Plot,PKR64.8 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,,PKR12.96 Lakh,PKR4.32 Lakh,12 Months
517,Residential Plot,PKR8.7 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,Other Nearby Places,PKR1.75 Lakh,PKR6.81 Thousand,36 Months
518,Commercial Plot,PKR17.9 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 hours ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
519,Commercial Plot,PKR1.75 Crore,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 hours ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
520,Plot File,PKR34.9 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,,,,
521,Plot File,PKR6.9 Lakh,"GT Road, Lahore, Punjab",-,2.7 Marla,For Sale,-,2 weeks ago,,,,
522,Plot File,PKR17.9 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
523,Plot File,PKR6.9 Lakh,"GT Road, Lahore, Punjab",-,2.7 Marla,For Sale,-,2 weeks ago,,,,
524,Plot File,PKR17.9 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,1 day ago,,,,
525,Plot File,PKR16.8 Lakh,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,1 day ago,,,,
526,Commercial Plot,PKR69 Lakh,"GT Road, Lahore, Punjab",-,2.7 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
527,Commercial Plot,PKR1.68 Crore,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
528,Plot File,PKR2.69 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
529,Plot File,PKR3.96 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
530,Commercial Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,1.1 Marla,For Sale,-,2 weeks ago,,,,
531,Plot File,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
532,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
533,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
534,Plot File,PKR4.38 Lakh,"GT Road, Lahore, Punjab",-,12 Marla,For Sale,-,4 days ago,,,,
535,Plot File,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
536,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,,,,
537,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,,,,
538,Residential Plot,PKR45 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
539,Residential Plot,PKR39.45 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",PKR11.84 Lakh,PKR78.9 Thousand,18 Months
540,Residential Plot,PKR42.5 Lakh,"GT Road, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,,,,
541,Residential Plot,PKR35 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
542,Residential Plot,PKR42 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
543,Residential Plot,PKR39 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
544,Residential Plot,PKR42 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
545,Residential Plot,PKR35.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
546,Residential Plot,PKR62 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
547,Residential Plot,PKR42 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
