,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
49,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
50,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
51,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
52,Residential Plot,PKR33 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
53,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
54,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
55,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
56,Residential Plot,PKR28 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,6 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
57,Residential Plot,PKR30 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
58,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
59,Residential Plot,PKR34 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
60,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
61,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
62,Residential Plot,PKR88 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
63,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
64,Residential Plot,PKR30 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
65,Residential Plot,PKR55 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
66,Residential Plot,PKR1 Crore,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
67,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
68,Residential Plot,PKR33 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
69,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
70,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
71,Residential Plot,PKR28 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,6 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
72,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
73,Residential Plot,PKR44 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
74,Residential Plot,PKR92 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
75,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
76,Residential Plot,PKR20 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
77,Residential Plot,PKR30 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
78,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
79,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
80,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
81,Residential Plot,PKR33 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
82,Residential Plot,PKR31 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
83,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
84,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
85,Residential Plot,PKR32 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
86,Residential Plot,PKR31 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
87,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
88,Residential Plot,PKR32 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
89,Residential Plot,PKR29 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
90,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
