,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
67,Residential Plot,PKR2.1 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
68,Residential Plot,PKR2.05 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
69,Residential Plot,PKR1.95 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
70,Residential Plot,PKR1.45 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,1 month ago,
71,Residential Plot,PKR1.3 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,1 month ago,
72,Residential Plot,PKR55 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall"
73,Residential Plot,PKR60 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall"
74,Residential Plot,PKR46 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
75,Residential Plot,PKR85 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
76,Residential Plot,PKR81 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
77,Residential Plot,PKR1.8 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,
78,Residential Plot,PKR1.45 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,2 months ago,
79,Residential Plot,PKR1.45 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,6 months ago,
