,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
72,Plot File,PKR16.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
73,Plot File,PKR3 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
74,Residential Plot,PKR23.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
75,Residential Plot,PKR31 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
76,Residential Plot,PKR36 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
77,Plot File,PKR2 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
78,Residential Plot,PKR16.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
79,Plot File,PKR2 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
80,Residential Plot,PKR42.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
81,Residential Plot,PKR75 Lakh,"Al Jalil Garden, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,,,,
82,Plot File,PKR2 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
83,Plot File,PKR16.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
84,Plot File,PKR3 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
85,Residential Plot,PKR23.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
86,Plot File,PKR5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
87,Residential Plot,PKR75 Lakh,"Al Jalil Garden, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,,,,
88,Residential Plot,PKR75 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
89,Residential Plot,PKR75 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
90,Residential Plot,PKR35 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,"Corner,Park Facing,File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
91,Residential Plot,PKR47 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
92,Residential Plot,PKR75 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
93,Residential Plot,PKR48 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,3 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
94,Commercial Plot,PKR3.25 Crore,"Al Jalil Garden, Lahore, Punjab",-,8 Marla,For Sale,-,4 months ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
95,Residential Plot,PKR70 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,6 months ago,,,,
96,Residential Plot,PKR31 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,6 months ago,Security Staff,,,
97,Residential Plot,PKR42 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,6 months ago,"Possesion,Corner,Park Facing,Water Supply,Security Staff",,,
98,Residential Plot,PKR48 Lakh,"Al Jalil Garden, Lahore, Punjab",-,8 Marla,For Sale,-,6 months ago,"Possesion,Park Facing,File,Electricity,Water Supply",,,
99,Residential Plot,PKR84 Lakh,"Al Jalil Garden, Lahore, Punjab",-,12.8 Marla,For Sale,-,7 months ago,"Possesion,Corner,Balloted,Security Staff",,,
100,Residential Plot,PKR25 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,8 months ago,,,,
101,Plot File,PKR16 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,8 months ago,,,,
102,Residential Plot,PKR42 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,8 months ago,,,,
