,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
267,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
268,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
269,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
270,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
271,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
272,Residential Plot,PKR15 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
273,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
274,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
275,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
276,Residential Plot,PKR15 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
277,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
278,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
279,Residential Plot,PKR24 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
280,Residential Plot,PKR15 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
281,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
282,Residential Plot,PKR16.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
283,Residential Plot,PKR20 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
284,Residential Plot,PKR50 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
285,Commercial Plot,PKR1 Crore,"Safari Garden Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
286,Residential Plot,PKR16.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
287,Residential Plot,PKR23 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
288,Residential Plot,PKR40 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
289,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
290,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
291,Residential Plot,PKR23 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
292,Residential Plot,PKR23 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
293,Residential Plot,PKR40 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
