,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
296,Residential Plot,PKR1.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
297,Residential Plot,PKR1.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
298,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
299,Residential Plot,PKR2.25 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
300,Residential Plot,PKR2.45 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
301,Residential Plot,PKR2.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
302,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
303,Residential Plot,PKR2 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
304,Residential Plot,PKR2.3 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
305,Residential Plot,PKR3 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
306,Residential Plot,PKR3 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
307,Residential Plot,PKR2.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
308,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
309,Residential Plot,PKR2.7 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
310,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
311,Residential Plot,PKR85 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
312,Commercial Plot,PKR4.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,6 Marla,For Sale,-,1 week ago,
313,Residential Plot,PKR2.9 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
314,Commercial Plot,PKR8.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,5.3 Marla,For Sale,-,1 week ago,
315,Residential Plot,PKR1.35 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
316,Commercial Plot,PKR12 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
317,Residential Plot,PKR5.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,1 week ago,
318,Residential Plot,PKR52 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
319,Residential Plot,PKR58 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
320,Residential Plot,PKR88 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
321,Residential Plot,PKR1.35 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
322,Residential Plot,PKR43 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
323,Residential Plot,PKR63 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,
