,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
100,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
101,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
102,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
103,Residential Plot,PKR92 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
104,Residential Plot,PKR95 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
105,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
106,Residential Plot,PKR88 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
107,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
108,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
109,Residential Plot,PKR1.05 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
110,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
111,Residential Plot,PKR98 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
112,Residential Plot,PKR92 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
113,Residential Plot,PKR95 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
114,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
115,Residential Plot,PKR88 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
