,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
100,Residential Plot,PKR45 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,,,,
101,Plot File,PKR21 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
102,Plot File,PKR22.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
103,Residential Plot,PKR35 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
104,Plot File,PKR32.4 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
105,Residential Plot,PKR20 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply",,,
106,Residential Plot,PKR50 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
107,Plot File,PKR30.5 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
108,Plot File,PKR21.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
109,Plot File,PKR30 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
110,Residential Plot,PKR37 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
111,Residential Plot,PKR21 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
112,Residential Plot,PKR23 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 hours ago,,,,
113,Residential Plot,PKR26 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
114,Residential Plot,PKR36 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
115,Residential Plot,PKR55 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 hours ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
116,Residential Plot,PKR35 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 hours ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
117,Residential Plot,PKR78 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
118,Residential Plot,PKR36 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
119,Residential Plot,PKR18 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
120,Residential Plot,PKR38 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
121,Residential Plot,PKR26 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
122,Residential Plot,PKR34 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
123,Residential Plot,PKR22 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
124,Residential Plot,PKR36.5 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
125,Residential Plot,PKR55 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 hours ago,,,,
126,Residential Plot,PKR90 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
127,Plot File,PKR32 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
128,Residential Plot,PKR75 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
129,Residential Plot,PKR75 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
130,Residential Plot,PKR19 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,File,Sewerage,Water Supply",,,
131,Plot File,PKR19.75 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
132,Residential Plot,PKR30.5 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
133,Residential Plot,PKR18.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
134,Residential Plot,PKR21 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
135,Plot File,PKR32 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
136,Plot File,PKR21.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
137,Residential Plot,PKR18 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 hours ago,,,,
138,Plot File,PKR27 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
139,Residential Plot,PKR31 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,"Corner,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
140,Residential Plot,PKR68 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 hours ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
141,Residential Plot,PKR22 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
142,Residential Plot,PKR26.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
143,Residential Plot,PKR18.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
144,Residential Plot,PKR33 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
145,Residential Plot,PKR64 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
146,Residential Plot,PKR29 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
147,Residential Plot,PKR84 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
148,Residential Plot,PKR38 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
149,Residential Plot,PKR86 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
150,Plot File,PKR18 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
151,Plot File,PKR20 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
152,Plot File,PKR21.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
153,Plot File,PKR32 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
154,Plot File,PKR21 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
155,Residential Plot,PKR18 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
156,Residential Plot,PKR26 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,"Corner,Balloted",,,
157,Residential Plot,PKR63 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 hours ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
158,Residential Plot,PKR25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,,,,
159,Residential Plot,PKR30 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,,,,
160,Residential Plot,PKR26 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 hours ago,,,,
161,Residential Plot,PKR35 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
162,Residential Plot,PKR2.25 Crore,"LDA Road, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
163,Residential Plot,PKR22 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
164,Residential Plot,PKR24 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
