,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
67,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,4 days ago,,,,
68,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,,,,
69,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 days ago,,,,
70,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
71,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
72,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
73,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
74,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 days ago,,,,
75,Commercial Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,,,,
76,Residential Plot,PKR65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
77,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,,,,
78,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
79,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,,,,
80,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,,,,
81,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
82,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
83,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,,,,
84,Residential Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,,,,
85,Residential Plot,PKR53 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
86,Residential Plot,PKR20 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,7 hours ago,,,,
87,Commercial Plot,PKR1.2 Crore,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
88,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
89,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 weeks ago,,,,
90,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
91,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 month ago,,,,
92,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
93,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,,,,
