,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
52,Residential Plot,PKR49 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
53,Residential Plot,PKR80 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
54,Residential Plot,PKR84 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
55,Residential Plot,PKR43 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
56,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants",,,
57,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms)",,,
58,Residential Plot,PKR80 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
59,Residential Plot,PKR43.75 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
60,Residential Plot,PKR61 Lakh,"Bahria Nasheman, Lahore, Punjab",-,6 Marla,For Sale,-,5 days ago,,,,
61,Residential Plot,PKR44 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Security Staff",,,
62,Residential Plot,PKR78 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,,,,
63,Commercial Plot,PKR72 Lakh,"Bahria Nasheman, Lahore, Punjab",-,2.7 Marla,For Sale,-,6 days ago,,,,
64,Residential Plot,PKR58 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
65,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
66,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Park Facing,Disputed,Balloted,Sewerage,Water Supply,Sui Gas,Boundary Wall",,,
67,Residential Plot,PKR75 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,,,,
68,Residential Plot,PKR43.75 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
69,Residential Plot,PKR44 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms)",,,
70,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
71,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
72,Residential Plot,PKR76 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
73,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
74,Residential Plot,PKR58 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
75,Residential Plot,PKR43 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
76,Residential Plot,PKR84 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
77,Residential Plot,PKR44 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Other Nearby Places",,,
78,Residential Plot,PKR80 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,,,,
79,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
80,Residential Plot,PKR47 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
81,Residential Plot,PKR55 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls",,,
82,Residential Plot,PKR59 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
83,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
84,Residential Plot,PKR44 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
85,Residential Plot,PKR74 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,,,,
86,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
87,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
88,Residential Plot,PKR75 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,,,,
89,Residential Plot,PKR72 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,,,,
90,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
91,Residential Plot,PKR62 Lakh,"Bahria Nasheman, Lahore, Punjab",-,6 Marla,For Sale,-,3 weeks ago,,,,
92,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
93,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
94,Residential Plot,PKR45.5 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
95,Residential Plot,PKR44.5 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
96,Residential Plot,PKR47 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
97,Residential Plot,PKR83 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,,,,
98,Residential Plot,PKR83 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,,,,
99,Residential Plot,PKR70 Lakh,"Bahria Nasheman, Lahore, Punjab",-,6.5 Marla,For Sale,-,3 weeks ago,,,,
100,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
101,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
102,Residential Plot,PKR44.5 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
103,Residential Plot,PKR45.5 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
104,Residential Plot,PKR70 Lakh,"Bahria Nasheman, Lahore, Punjab",-,6.5 Marla,For Sale,-,3 weeks ago,,,,
105,Residential Plot,PKR57 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
106,Residential Plot,PKR72 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Distance From Airport (kms),Security Staff",,,
107,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
108,Residential Plot,PKR48 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
109,Residential Plot,PKR50 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
110,Residential Plot,PKR72 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
111,Residential Plot,PKR74 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
112,Residential Plot,PKR76 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
113,Residential Plot,PKR75 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
114,Residential Plot,PKR73 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
115,Residential Plot,PKR74 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
116,Residential Plot,PKR49 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
117,Residential Plot,PKR47 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
118,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
119,Residential Plot,PKR50 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,6 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants",,,
120,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,7 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
121,Residential Plot,PKR45 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,8 months ago,,,,
