,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
58,Residential Plot,PKR89.95 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,4.5 Marla,For Sale,-,1 week ago,,,,
59,Residential Plot,PKR65 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
60,Residential Plot,PKR45 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Boundary Wall,Security Staff",,,
61,Residential Plot,PKR22 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
62,Commercial Plot,PKR22 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
63,Residential Plot,PKR42 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Boundary Wall",,,
64,Residential Plot,PKR72 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Corner,Balloted,Sewerage,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
65,Residential Plot,PKR1.15 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
66,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
67,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
68,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
69,Residential Plot,PKR33 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
70,Residential Plot,PKR31 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
71,Residential Plot,PKR95 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
72,Residential Plot,PKR1.15 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
73,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
74,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
75,Residential Plot,PKR35 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
76,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
77,Residential Plot,PKR33 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
78,Residential Plot,PKR31 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
79,Residential Plot,PKR28 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
80,Residential Plot,PKR30 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
81,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
82,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
83,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
84,Residential Plot,PKR1.04 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
85,Residential Plot,PKR1.15 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
86,Residential Plot,PKR1.13 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
87,Residential Plot,PKR35 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
88,Residential Plot,PKR33 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
89,Residential Plot,PKR28 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
90,Residential Plot,PKR30 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
91,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
92,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
