,Price,Area,Installment value
202,0.9997575512678047,0.9997395833333333,
203,0.9982978078593798,0.9998177083333333,
204,0.9998131124355996,0.9998177083333333,
205,0.9997575512678047,0.9997395833333333,
206,0.9960602081018286,0.9997395833333333,
207,0.9981159723204365,0.9997395833333333,0.9920000000000001
208,0.9982978078593798,0.9998124999999999,
209,0.9941408223052834,0.9994791666666666,
210,0.9967168400848572,0.9998177083333333,
211,0.9929285786443076,0.9996354166666666,
212,0.9955551065764219,0.9996874999999998,
213,0.9961107182543691,0.9997395833333333,
214,0.9981159723204365,0.9997395833333333,
215,0.9950500050510153,0.9997395833333333,
216,0.9967673502373977,0.9998437499999999,
217,0.9964642893221539,0.9998437499999999,
218,0.9933326598646328,0.9997395833333333,
219,0.9998232144661078,0.9998177083333333,
220,0.9982978078593798,0.9998177083333333,
221,0.9998131124355996,0.9998177083333333,
222,0.9929588847358319,0.9997916666666666,
223,0.9975755126780483,0.9997395833333333,
224,0.9975755126780483,0.9997395833333333,
225,0.9998131124355996,0.9998177083333333,
226,0.9982978078593798,0.9998177083333333,
227,0.9997575512678047,0.9997395833333333,
228,0.9906051116274371,0.9995833333333333,
229,0.9935347004747954,0.9997395833333333,
230,0.9968431154662087,0.9998437499999999,0.9757400000000002
231,0.995252045661178,0.9997916666666666,
232,0.9928275583392263,0.9996874999999998,
233,0.9923729669663602,0.9996874999999998,0.9358700000000001
234,0.9976765329831297,0.9998437499999999,
235,0.9932821497120922,0.9996874999999998,
236,0.9963127588645319,0.9997395833333333,
237,0.9910091928477625,0.9998958333333332,
238,0.9966158197797758,0.9998437499999999,
239,0.9964642893221539,0.9998958333333332,
240,0.9975755126780483,0.9997395833333333,0.9834
241,0.9982978078593798,0.9998177083333333,0.9869500000000001
243,0.9960602081018286,0.9997395833333333,
244,0.9922214365087383,0.9996354166666666,
245,0.9997474492372967,0.9997395833333333,
246,0.9932316395595516,0.9997916666666666,0.9568000100000001
247,0.9964642893221539,0.9998437499999999,
248,0.9859581775936964,0.9994791666666666,
249,0.9819173653904436,0.9989583333333333,
250,0.9959591877967472,0.9997395833333333,
251,0.9944438832205275,0.9997395833333333,
252,0.9960602081018286,0.9997395833333333,
253,0.9965653096272351,0.9997395833333333,
254,0.9967673502373977,0.9997395833333333,
255,0.997777553288211,0.9998177083333333,
256,0.9910091928477625,0.9994791666666666,
257,0.9967673502373977,0.9997395833333333,0.9789000000000001
259,0.9965147994746945,0.9997395833333333,
260,0.9957571471865846,0.9997395833333333,
261,0.9935347004747954,0.9997395833333333,
262,0.9998131124355996,0.9998177083333333,
263,0.9926760278816043,0.9996874999999998,
264,0.991514294373169,0.9994791666666666,
265,0.9967673502373977,0.9997395833333333,
266,0.9942923527629054,0.9997395833333333,
267,0.9920193958985757,0.9994791666666666,
268,0.9937872512374987,0.9994791666666666,
270,0.9894938882715426,0.9994791666666666,
271,0.988988786746136,0.9994791666666666,
272,0.997247196686534,0.9998437499999999,
273,0.9960602081018286,0.9997395833333333,
274,0.9968178603899385,0.9998437499999999,
275,0.988988786746136,0.9994791666666666,
276,0.9905040913223558,0.9994791666666666,
277,0.9928275583392263,0.9995833333333333,
278,0.9940398020002021,0.9997916666666666,0.9544
280,0.9994746944135771,0.9998177083333333,
281,0.9996716840084858,0.9996354166666666,
282,0.9932821497120922,0.9997395833333333,
283,0.9982978078593798,0.9998177083333333,
284,0.995252045661178,0.9996874999999998,
285,0.9963127588645319,0.9997395833333333,
286,0.9925244974239823,0.9994791666666666,
287,0.9910091928477625,0.9998958333333332,
288,0.9827255278310941,0.9997916666666666,
289,0.9788867562380038,0.9997395833333333,
290,0.9942923527629054,0.9997395833333333,
291,0.9963127588645319,0.9997395833333333,
292,0.9977017880593999,0.9997395833333333,0.9845
293,0.9886857268410951,0.9994791666666666,
294,0.991514294373169,0.9995833333333333,
295,0.9894938882715426,0.9994791666666666,
296,0.9978280634407516,0.9998437499999999,
297,0.988988786746136,0.9995833333333333,
298,0.9928275583392263,0.9996874999999998,
299,0.9910091928477625,0.9994270833333333,
300,0.997626022830589,0.9998437499999999,
301,0.9978785735932922,0.9998437499999999,
302,0.9920193958985757,0.9998958333333332,
303,0.9975755126780483,0.9997395833333333,0.9834
304,0.9937367410849581,0.9996874999999998,
305,0.9999494898474595,0.9998437499999999,
306,0.999848469542378,0.9997395833333333,
307,0.9997979593898374,0.9997395833333333,
308,0.9948479644408528,0.9995833333333333,
309,0.9969188806950198,0.9996874999999998,
310,0.9576724921709264,0.9992968749999999,
311,0.9966158197797758,0.9998437499999999,
312,0.994797454288312,0.9997395833333333,
313,0.9905040913223558,0.9999479166666665,
314,0.9829275684412567,0.9998958333333332,
315,0.9902010304071118,0.9996354166666666,
316,0.9955551065764219,0.9997395833333333,
317,0.9970704111526417,0.9998437499999999,
318,0.9972977068390746,0.9998437499999999,
319,0.9950500050510153,0.9997395833333333,
320,0.9953025558137186,0.9997395833333333,
321,0.9920193958985757,0.9994791666666666,
322,0.9855540963733711,0.9991666666666666,
323,0.9905040913223558,0.9995833333333333,
324,0.994797454288312,0.9997395833333333,
325,0.9953025558137186,0.9997395833333333,
326,0.994797454288312,0.9997395833333333,
327,0.9939892918476614,0.9997395833333333,
328,0.994797454288312,0.9997395833333333,
329,0.9934336801697141,0.9996874999999998,
330,0.9931306192544701,0.9996874999999998,
331,0.9926760278816043,0.9996354166666666,
332,0.9906051116274371,0.9995833333333333,
333,0.988988786746136,0.9994791666666666,
334,0.9976007677543186,0.9998437499999999,
335,0.9963127588645319,0.9998437499999999,
336,0.9977522982119407,0.9998437499999999,
337,0.9932821497120922,0.9996874999999998,
338,0.9955045964238813,0.9997760416666667,
339,0.9954540862713406,0.9997916666666666,
340,0.9955551065764219,0.9997916666666666,
341,0.994797454288312,0.9997395833333333,
342,0.9949237296696637,0.9997395833333333,
343,0.9942923527629054,0.9997395833333333,
344,0.9884836852207295,0.9994791666666666,
345,0.9910091928477625,0.9995833333333333,
346,0.9965147994746945,0.9997395833333333,
347,0.9964137791696132,0.9997395833333333,
348,0.9968178603899385,0.9997395833333333,
349,0.9960602081018286,0.9997395833333333,
350,0.9960602081018286,0.9997395833333333,
351,0.9977017880593999,0.9997395833333333,
352,0.9997575512678047,0.9997395833333333,
353,0.9992423477118901,0.9997395833333333,
354,0.9998232144661078,0.9998177083333333,
355,0.9983887261339529,0.9998177083333333,
356,0.9997474492372967,0.9997395833333333,
357,0.9977017880593999,0.9997395833333333,
358,0.9997474492372967,0.9997395833333333,
359,0.9977017880593999,0.9997395833333333,
360,0.9998232144661078,0.9998177083333333,
361,0.9983887261339529,0.9998177083333333,
362,0.9977017880593999,0.9997395833333333,
363,0.9967673502373977,0.9997395833333333,0.9789000000000001
364,0.9992423477118901,0.9997395833333333,
365,0.9950904131730478,0.9995833333333333,0.9720000000000001
366,0.9998131124355996,0.9998177083333333,
367,0.9982978078593798,0.9998177083333333,
368,0.9975755126780483,0.9997395833333333,
369,0.9929588847358319,0.9997916666666666,
370,0.9998131124355996,0.9998177083333333,
371,0.9982978078593798,0.9998177083333333,
372,0.9929588847358319,0.9997916666666666,
373,0.9998131124355996,0.9998177083333333,
374,0.9967673502373977,0.9997395833333333,0.9789000000000001
375,0.9962117385594504,0.9997395833333333,
376,0.9953025558137186,0.9997135416666667,
377,0.9953025558137186,0.9997135416666667,
378,0.9996969390847562,0.9997395833333333,
379,0.9997979593898374,0.9998437499999999,
380,0.9967673502373977,0.9997395833333333,
381,0.9956561268815033,0.9997395833333333,
382,0.9961612284069099,0.9997395833333333,
383,0.9959591877967472,0.9997395833333333,
385,0.9975755126780483,0.9997395833333333,
386,0.9982978078593798,0.9998177083333333,
387,0.9938377613900394,0.9994791666666666,
388,0.9950904131730478,0.9995833333333333,0.9720000000000001
389,0.9933326598646328,0.9998958333333332,0.9636000000000001
390,0.9925244974239823,0.9996354166666666,
391,0.9982978078593798,0.9998177083333333,0.9869500000000001
392,0.9968683705424791,0.9997395833333333,
393,0.9976765329831297,0.9998177083333333,0.9863000000000001
394,0.9976765329831297,0.9998177083333333,
395,0.9976765329831297,0.9998177083333333,
396,0.9933326598646328,0.9998958333333332,0.9636000000000001
397,0.994797454288312,0.9992708333333332,0.9696700000000001
398,0.9965653096272351,0.9997395833333333,
399,0.9967673502373977,0.9997395833333333,0.9810000000000001
400,0.9950904131730478,0.9995833333333333,0.9720000000000001
401,0.9967673502373977,0.9997395833333333,0.9789000000000001
402,0.9965653096272351,0.9997395833333333,
403,0.9975755126780483,0.9997395833333333,0.9834
404,0.9982978078593798,0.9998177083333333,0.9869500000000001
405,0.9962117385594504,0.9997395833333333,
406,0.9887867461359734,0.9994791666666666,
407,0.9945449035256088,0.9997395833333333,
408,0.9964137791696132,0.9997395833333333,
409,0.9945449035256088,0.9997395833333333,
410,0.9926255177290636,0.9994791666666666,
411,0.98929184766138,0.9994791666666666,
412,0.9954540862713406,0.9997395833333333,
413,0.9948984745933933,0.9997395833333333,
414,0.9960602081018286,0.9997395833333333,
415,0.9960602081018286,0.9997395833333333,
416,0.9972977068390746,0.9998437499999999,
417,0.9937367410849581,0.9996354166666666,
418,0.9945449035256088,0.9997395833333333,
419,0.9945449035256088,0.9997395833333333,
420,0.9945449035256088,0.9997395833333333,
421,0.9960602081018286,0.9997395833333333,
422,0.9947469441357712,0.9997395833333333,
423,0.9945449035256088,0.9997395833333333,
424,0.9945449035256088,0.9997395833333333,
425,0.9945449035256088,0.9997395833333333,
426,0.9930295989493889,0.9997395833333333,
427,0.9945449035256088,0.9997395833333333,
428,0.994191332457824,0.9997395833333333,
429,0.9950500050510153,0.9997395833333333,
430,0.9950500050510153,0.9997395833333333,
431,0.9819173653904436,0.9989583333333333,
432,0.9963127588645319,0.9997395833333333,
433,0.9998131124355996,0.9998177083333333,
434,0.9982978078593798,0.9998177083333333,
435,0.9997575512678047,0.9997395833333333,
436,0.9975755126780483,0.9997395833333333,
437,0.9929588847358319,0.9997916666666666,
438,0.9929588847358319,0.9997916666666666,
439,0.9998232144661078,0.9998177083333333,
440,0.9997474492372967,0.9997395833333333,
441,0.9996716840084858,0.9996354166666666,
442,0.9962117385594504,0.9998958333333332,
443,0.9994746944135771,0.9998177083333333,
444,0.9997979593898374,0.9997395833333333,
445,0.9996716840084858,0.9995833333333333,
446,0.9966663299323164,0.9998958333333332,
447,0.9992928578644309,0.9992708333333332,
448,0.9998131124355996,0.9998177083333333,
449,0.9997575512678047,0.9997395833333333,
450,0.9932316395595516,0.9997916666666666,
451,0.9990403071017274,0.9989583333333333,
452,0.9940398020002021,0.9997916666666666,
453,0.9996211738559451,0.9994791666666666,
454,0.9998989796949187,0.9998437499999999,
455,0.9933326598646328,0.9998958333333332,
456,0.9986867360339429,0.9994791666666666,
457,0.9990908172542682,0.9995833333333333,
458,0.9992423477118901,0.9997395833333333,
459,0.9910091928477625,0.9998958333333332,
460,0.9910091928477625,0.9998958333333332,
461,0.9788867562380038,0.9997395833333333,
462,0.9827255278310941,0.9997916666666666,
463,0.9788867562380038,0.9997395833333333,
464,0.9827255278310941,0.9997916666666666,
465,0.9975755126780483,0.9997395833333333,
466,0.9998131124355996,0.9998177083333333,
467,0.9998131124355996,0.9998177083333333,
468,0.9982978078593798,0.9998177083333333,
469,0.9997575512678047,0.9997395833333333,
470,0.9997575512678047,0.9997395833333333,
471,0.9975755126780483,0.9997395833333333,
472,0.9998131124355996,0.9998177083333333,
473,0.9982978078593798,0.9998177083333333,
474,0.9998131124355996,0.9998177083333333,
475,0.9982978078593798,0.9998177083333333,
476,0.9997575512678047,0.9997395833333333,
477,0.9975755126780483,0.9997395833333333,
478,0.9929588847358319,0.9997916666666666,
479,0.9929588847358319,0.9997916666666666,
480,0.9929588847358319,0.9997916666666666,
481,0.988988786746136,0.9994791666666666,
482,0.9975755126780483,0.9997395833333333,0.9834
483,0.9976765329831297,0.9998177083333333,0.9866
484,0.9929588847358319,0.9997916666666666,
485,0.9975755126780483,0.9997395833333333,
486,0.9998131124355996,0.9998177083333333,
487,0.9929588847358319,0.9997916666666666,
488,0.9975755126780483,0.9997395833333333,0.9834
489,0.9982978078593798,0.9998177083333333,
490,0.9940398020002021,0.9995833333333333,
491,0.9975755126780483,0.9997395833333333,
492,0.9958076573391251,0.9997395833333333,
493,0.9958076573391251,0.9997395833333333,
494,0.9958076573391251,0.9997395833333333,
495,0.9958076573391251,0.9997395833333333,
496,0.9958076573391251,0.9997395833333333,
497,0.9958076573391251,0.9997395833333333,
498,0.9998232144661078,0.9998177083333333,
499,0.9980806142034551,0.9997395833333333,0.9868000000000001
500,0.9990403071017274,0.9989583333333333,
501,0.9992928578644309,0.9992708333333332,
502,0.9945449035256088,0.9995833333333333,
503,0.9935347004747954,0.9994791666666666,
504,0.9967673502373977,0.9997395833333333,
505,0.9992928578644309,0.9992708333333332,
506,0.994797454288312,0.9992708333333332,
507,0.9961612284069099,0.9997395833333333,
509,0.9962622487119911,0.9997395833333333,
510,0.9953530659662593,0.9996874999999998,
511,0.9958581674916659,0.9997395833333333,
512,0.9940398020002021,0.9997395833333333,
513,0.9940398020002021,0.9997395833333333,
514,0.9940398020002021,0.9997395833333333,
515,0.9960602081018286,0.9997395833333333,
516,0.9904030710172745,0.9995833333333333,
517,0.9920193958985757,0.9994791666666666,
518,0.9958581674916659,0.9997395833333333,
519,0.9908071522375999,0.9995833333333333,
520,0.9957571471865846,0.9997395833333333,
521,0.988988786746136,0.9994791666666666,
522,0.9960602081018286,0.9997395833333333,
523,0.9960602081018286,0.9997395833333333,
524,0.9958076573391251,0.9997395833333333,
525,0.9960602081018286,0.9997395833333333,
526,0.9963127588645319,0.9997395833333333,
528,0.9961612284069099,0.9997395833333333,
529,0.9963632690170724,0.9997395833333333,
530,0.9945449035256088,0.9997395833333333,
531,0.9940398020002021,0.9997395833333333,
532,0.9935347004747954,0.9997395833333333,
533,0.9958581674916659,0.9997916666666666,
534,0.9910091928477625,0.9994791666666666,
535,0.9954540862713406,0.9997916666666666,
536,0.9819173653904436,0.9989583333333333,
537,0.9942923527629054,0.9997395833333333,
538,0.9942923527629054,0.9997395833333333,
539,0.9959844428730175,0.9997395833333333,
540,0.9976765329831297,0.9998437499999999,
541,0.997171431457723,0.9998437499999999,
543,0.9970704111526417,0.9998437499999999,
544,0.9997575512678047,0.9997395833333333,
545,0.9929588847358319,0.9997916666666666,0.9852
546,0.9929588847358319,0.9997916666666666,
547,0.9975755126780483,0.9997395833333333,
548,0.998999898979695,0.9997916666666666,
549,0.998999898979695,0.9997916666666666,
550,0.9929588847358319,0.9997916666666666,
551,0.9959086776442065,0.9997395833333333,
552,0.9958581674916659,0.9997395833333333,
553,0.9960602081018286,0.9997395833333333,
554,0.9960602081018286,0.9997395833333333,
555,0.9961612284069099,0.9997395833333333,
556,0.9960602081018286,0.9997395833333333,
557,0.9998232144661078,0.9998177083333333,
558,0.9997575512678047,0.9997395833333333,
559,0.9997474492372967,0.9997395833333333,
560,0.9955551065764219,0.9997916666666666,
561,0.9964642893221539,0.9998437499999999,
562,0.9824224669158501,0.9989583333333333,
563,0.9981159723204365,0.9997395833333333,0.9853500000000001
564,0.9763612486109708,0.9997916666666666,
565,0.9933831700171735,0.9996354166666666,
566,0.9936357207798768,0.9995833333333333,
567,0.9960602081018286,0.9997395833333333,
568,0.9936357207798768,0.9995833333333333,
569,0.9960602081018286,0.9997395833333333,
570,0.9879785836953229,0.9998958333333332,
571,0.9874734821699162,0.9998958333333332,
572,0.9932316395595516,0.9997395833333333,
573,0.9908071522375999,0.9995833333333333,
574,0.9945449035256088,0.9997395833333333,
575,0.9960602081018286,0.9997395833333333,
576,0.9894938882715426,0.9998958333333332,
577,0.988988786746136,0.9998958333333332,
578,0.9910091928477625,0.9994791666666666,
579,0.9971209213051825,0.9998437499999999,
580,0.99464592383069,0.9997395833333333,
581,0.9996716840084858,0.9996354166666666,
582,0.9977017880593999,0.9997395833333333,
583,0.9997474492372967,0.9997395833333333,
584,0.9983887261339529,0.9998177083333333,
585,0.9998232144661078,0.9998177083333333,
586,0.9967168400848572,0.9998177083333333,
587,0.977371451661784,0.9997916666666666,
588,0.9945449035256088,0.9997395833333333,
589,0.9798969592888171,0.9989583333333333,
590,0.9894938882715426,0.9994791666666666,
591,0.9817153247802809,0.9989583333333333,
592,0.9819173653904436,0.9989583333333333,
593,0.9872714415597535,0.9994791666666666,
594,0.9845438933225579,0.9989583333333333,
595,0.9829275684412567,0.9988541666666666,
596,0.9948732195171229,0.9997395833333333,
597,0.9952045661177897,0.9996874999999998,
598,0.9940398020002021,0.9996874999999998,
599,0.9933427618951409,0.9996874999999998,
600,0.9945449035256088,0.9997395833333333,
601,0.9930295989493889,0.9996874999999998,
602,0.9968178603899385,0.9998958333333332,
603,0.9929588847358319,0.9997916666666666,
604,0.9976765329831297,0.9998177083333333,
605,0.994797454288312,0.9992708333333332,
606,0.9758561470855643,0.9997916666666666,
607,0.9975755126780483,0.9997395833333333,
608,0.9987220931407214,0.9998437499999999,
609,0.9948479644408528,0.9996354166666666,
610,0.9932821497120922,0.9996874999999998,
611,0.994797454288312,0.9997395833333333,
612,0.9834326699666632,0.9989583333333333,
613,0.9906051116274371,0.9994791666666666,
614,0.9990908172542682,0.9997395833333333,
615,0.9994746944135771,0.9998177083333333,
616,0.9994746944135771,0.9998177083333333,
617,0.9983887261339529,0.9998177083333333,
618,0.9922214365087383,0.9994791666666666,
619,0.9894938882715426,0.9998958333333332,
620,0.991514294373169,0.9994791666666666,
621,0.994797454288312,0.9997395833333333,
622,0.9994443883220527,0.9998958333333332,
623,0.9849479745428832,0.9989583333333333,
624,0.9953025558137186,0.9997395833333333,
625,0.9976765329831297,0.9998437499999999,
626,0.9973734720678857,0.9998437499999999,
627,0.9955551065764219,0.9997395833333333,
628,0.99464592383069,0.9997395833333333,
629,0.9934336801697141,0.9996874999999998,
630,0.9977017880593999,0.9997395833333333,
631,0.9929588847358319,0.9997916666666666,
632,0.9929588847358319,0.9997916666666666,
633,0.9982978078593798,0.9998177083333333,
634,0.9975755126780483,0.9997395833333333,
635,0.9975755126780483,0.9997395833333333,
636,0.9982978078593798,0.9998177083333333,
637,0.9997575512678047,0.9997395833333333,
638,0.9962117385594504,0.9998958333333332,
639,0.9997474492372967,0.9997395833333333,
640,0.9982978078593798,0.9998177083333333,
641,0.9970067683604406,0.9996354166666666,
642,0.9996716840084858,0.9996354166666666,
643,0.9977017880593999,0.9997395833333333,
644,0.9997474492372967,0.9997395833333333,
645,0.9983887261339529,0.9998177083333333,
646,0.9998232144661078,0.9998177083333333,
647,0.9970067683604406,0.9996354166666666,
648,0.9996716840084858,0.9996354166666666,
649,0.9977017880593999,0.9997395833333333,
650,0.9997474492372967,0.9997395833333333,
651,0.9983887261339529,0.9998177083333333,
652,0.9998232144661078,0.9998177083333333,
653,0.9944438832205275,0.9997395833333333,
654,0.9958581674916659,0.9997395833333333,
655,0.9958581674916659,0.9997395833333333,
656,0.9963127588645319,0.9997395833333333,
657,0.9977017880593999,0.9997395833333333,
658,0.9970067683604406,0.9996354166666666,
659,0.9998232144661078,0.9998437499999999,
660,0.9977017880593999,0.9997395833333333,
661,0.9970067683604406,0.9996354166666666,
662,0.9910091928477625,0.9994791666666666,
